Index;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;WHH;WHD;WHA;VCH;VCD;VCA;Temporada
343;2006-04-30;Ath Madrid;Mallorca;0;1;A;0;0;D;15;11;3;3;16;17;9;4;2;4;0;0;1.83;3.25;4.5;1.7;3.4;4.5;1.75;3.2;4.3;1.7;3.3;4.33;1.75;3.25;4.2;2006
344;2006-04-30;Getafe;Villarreal;1;1;D;1;1;D;20;12;8;8;17;26;2;3;1;2;0;0;2.3;3.1;3.1;2.15;3.1;3.2;2.1;3.0;3.3;2.15;3.1;3.0;2.1;3.2;3.0;2006
345;2006-04-30;Malaga;Santander;2;3;A;2;1;H;11;9;4;7;28;27;4;5;4;3;0;0;2.62;3.2;2.6;2.45;3.15;2.65;2.5;3.2;2.5;2.6;3.1;2.4;2.5;3.4;2.4;2006
346;2006-04-30;Osasuna;Real Madrid;0;1;A;0;0;D;19;7;2;2;18;19;6;4;3;2;0;1;2.87;3.2;2.4;2.7;3.15;2.4;3.1;3.0;2.2;2.75;3.1;2.3;2.75;3.2;2.25;2006
347;2006-04-30;Sociedad;Sevilla;1;2;A;0;0;D;6;13;0;5;26;18;3;3;3;2;2;0;2.4;3.2;2.87;2.35;3.1;2.8;2.4;3.1;2.7;2.37;3.1;2.62;;;;2006
348;2006-04-30;Valencia;Alaves;3;0;H;2;0;H;14;9;6;3;22;10;2;4;3;0;0;0;1.36;4.33;9.0;1.35;4.25;8.0;1.4;3.7;7.5;1.4;3.75;7.0;1.3;4.35;8.0;2006
349;2006-04-30;Zaragoza;Espanol;1;1;D;1;0;H;11;10;3;4;17;22;4;5;4;1;0;1;2.25;3.1;3.2;2.1;3.15;3.25;2.2;3.2;2.9;2.3;3.0;2.8;2.25;3.25;2.7;2006
350;2006-05-03;Alaves;Betis;2;0;H;1;0;H;8;18;5;2;17;27;1;1;3;3;1;0;2.3;3.1;3.1;2.25;3.15;2.95;2.2;3.0;3.1;2.2;3.2;2.8;2.25;3.2;2.75;2006
351;2006-05-03;Ath Bilbao;Zaragoza;1;0;H;0;0;D;10;12;2;4;17;11;0;3;2;2;0;0;1.72;3.4;5.0;1.75;3.4;4.25;1.65;3.4;4.7;1.72;3.1;4.5;1.75;3.4;4.0;2006
352;2006-05-03;Ath Madrid;Osasuna;0;1;A;0;1;A;19;10;5;5;20;21;11;2;2;3;1;1;2.37;3.25;2.87;2.1;3.2;3.2;2.2;3.1;3.0;2.25;3.1;2.8;2.2;3.25;2.8;2006
353;2006-05-03;Cadiz;Sociedad;2;2;D;0;1;A;18;10;5;4;12;25;5;2;1;1;0;0;2.2;3.1;3.3;2.25;3.15;2.95;2.2;3.1;3.0;2.15;3.3;2.8;2.25;3.2;2.75;2006
354;2006-05-03;Celta;Barcelona;0;1;A;0;0;D;13;14;1;5;17;17;7;2;3;3;0;0;2.87;3.25;2.37;3.1;3.1;2.2;2.8;3.0;2.4;2.8;3.1;2.25;2.9;3.1;2.2;2006
355;2006-05-03;Espanol;La Coruna;1;2;A;1;0;H;3;12;2;4;22;20;3;4;3;5;0;0;2.4;3.2;2.87;2.4;3.15;2.7;2.3;3.1;2.8;2.2;3.1;2.87;2.4;3.0;2.6;2006
356;2006-05-03;Mallorca;Valencia;2;1;H;1;1;D;13;7;7;4;23;23;4;2;2;2;0;0;4.0;3.0;2.0;3.5;3.15;2.0;3.4;2.9;2.1;3.3;3.1;2.05;3.2;3.2;2.0;2006
357;2006-05-03;Sevilla;Getafe;3;0;H;3;0;H;12;9;7;0;18;17;7;3;3;3;0;0;1.8;3.3;4.5;1.75;3.4;4.25;1.8;3.0;4.4;1.72;3.1;4.5;1.75;3.4;4.0;2006
358;2006-05-03;Villarreal;Malaga;2;1;H;2;1;H;13;20;4;5;17;16;3;5;0;0;0;0;1.4;4.33;7.5;1.4;3.9;7.5;1.4;3.7;7.5;1.4;3.6;7.5;1.4;3.75;7.5;2006
359;2006-05-04;Santander;Real Madrid;2;3;A;0;1;A;14;16;5;6;20;19;6;2;3;1;0;0;4.33;3.4;1.8;4.65;3.35;1.7;4.0;3.1;1.85;4.5;3.2;1.7;4.0;3.4;1.73;2006
360;2006-05-06;Barcelona;Espanol;2;0;H;1;0;H;15;19;5;9;14;24;8;7;0;1;0;0;1.57;3.6;6.0;1.45;3.75;6.75;1.6;3.5;5.0;1.5;3.6;5.5;1.45;3.6;6.5;2006
361;2006-05-06;Malaga;Sevilla;0;2;A;0;1;A;14;19;3;8;19;20;5;8;2;0;0;0;5.0;3.4;1.72;4.5;3.45;1.7;4.5;3.3;1.7;5.0;3.3;1.61;4.0;3.4;1.75;2006
362;2006-05-06;Valencia;Ath Madrid;1;1;D;1;1;D;14;12;6;4;13;20;5;8;1;2;0;0;1.61;3.6;5.5;1.55;3.55;5.5;1.55;3.4;5.8;1.44;3.75;6.0;1.53;3.6;5.5;2006
363;2006-05-07;Betis;Mallorca;2;1;H;2;0;H;7;8;3;2;19;15;3;4;3;2;0;0;1.9;3.1;4.33;1.95;3.2;3.6;1.9;3.0;4.0;1.9;3.0;3.75;1.8;3.25;4.0;2006
364;2006-05-07;Getafe;Cadiz;3;1;H;0;1;A;6;7;3;3;21;15;2;3;3;0;0;0;1.83;3.5;4.0;1.75;3.45;4.15;;;;1.8;3.3;3.75;1.75;3.3;4.0;2006
365;2006-05-07;La Coruna;Ath Bilbao;1;2;A;1;0;H;15;10;6;3;18;14;5;7;3;1;0;0;1.9;3.25;4.0;1.7;3.4;4.5;1.9;3.3;3.5;1.83;3.0;4.0;1.8;3.25;4.0;2006
366;2006-05-07;Real Madrid;Villarreal;3;3;D;1;2;A;26;14;11;6;25;13;11;5;4;5;1;0;1.53;3.75;6.0;1.55;3.5;5.75;1.55;3.5;5.5;1.44;3.6;6.5;1.5;3.6;6.0;2006
367;2006-05-07;Santander;Osasuna;2;1;H;0;0;D;14;9;6;2;21;23;9;5;6;4;1;1;2.8;3.25;2.4;2.85;3.15;2.3;2.7;3.1;2.4;2.6;3.3;2.3;2.65;3.2;2.4;2006
368;2006-05-07;Sociedad;Celta;2;2;D;2;1;H;15;5;7;3;13;18;2;5;3;1;0;0;2.4;3.25;2.8;2.6;3.15;2.5;2.5;3.2;2.5;2.5;2.9;2.62;2.35;3.1;2.65;2006
369;2006-05-07;Zaragoza;Alaves;3;0;H;0;0;D;15;10;7;4;16;21;6;6;1;2;0;0;2.4;3.25;2.8;2.25;3.4;2.75;2.3;3.2;2.5;2.5;3.25;2.4;2.35;3.2;2.6;2006
370;2006-05-13;Alaves;La Coruna;1;0;H;0;0;D;16;11;8;0;18;25;6;2;2;2;0;0;2.1;3.25;3.0;2.1;3.4;3.0;2.0;3.3;3.0;2.3;3.4;2.5;2.0;3.2;3.2;2006
371;2006-05-13;Ath Madrid;Betis;1;1;D;1;0;H;12;17;7;4;22;18;6;5;1;4;0;0;1.72;3.4;4.2;1.75;3.3;4.4;1.85;3.1;3.6;1.9;3.1;3.6;1.8;3.25;3.75;2006
372;2006-05-13;Cadiz;Malaga;5;0;H;1;0;H;12;13;7;3;15;18;9;3;0;1;0;0;1.83;3.25;3.75;1.75;3.45;4.15;1.75;3.1;4.2;1.83;3.2;3.75;1.8;3.4;3.75;2006
373;2006-05-13;Celta;Getafe;1;0;H;1;0;H;13;6;5;1;14;25;6;4;4;1;0;1;1.8;3.4;3.75;1.8;3.3;4.1;1.9;3.1;3.5;1.9;3.4;3.25;1.84;3.25;3.6;2006
374;2006-05-13;Espanol;Sociedad;1;0;H;0;0;D;22;9;4;3;19;20;7;5;1;3;0;0;1.44;4.0;6.0;1.55;3.6;5.6;1.55;3.3;5.2;1.5;3.4;6.0;1.45;3.75;6.0;2006
375;2006-05-13;Mallorca;Zaragoza;3;1;H;1;1;D;20;12;10;5;15;10;4;4;2;1;0;0;2.1;3.25;3.0;2.25;3.1;3.0;2.1;3.0;3.1;2.1;3.1;3.1;2.2;3.2;2.8;2006
376;2006-05-13;Sevilla;Barcelona;3;2;H;2;2;D;16;16;4;4;16;20;8;4;4;1;0;1;1.9;3.25;3.5;1.9;3.25;3.75;1.9;3.2;3.4;1.83;3.4;3.5;1.65;3.4;4.35;2006
377;2006-05-13;Villarreal;Santander;2;0;H;1;0;H;12;13;6;6;14;18;7;8;1;2;0;0;1.53;3.6;5.5;1.55;3.4;6.25;1.6;3.3;4.8;1.36;4.0;7.0;1.45;3.75;6.0;2006
378;2006-05-16;Osasuna;Valencia;2;1;H;0;0;D;17;13;7;7;18;12;3;6;1;2;0;0;2.7;3.2;2.5;2.5;3.4;2.45;2.5;3.3;2.5;2.5;3.1;2.5;2.5;3.2;2.4;2006
379;2006-05-16;Sevilla;Real Madrid;4;3;H;4;2;H;20;18;9;8;16;15;8;4;4;4;0;0;2.5;3.4;2.6;2.4;3.4;2.55;2.4;3.3;2.6;2.15;3.3;2.8;2.35;3.25;2.5;2006
380;2006-05-20;Ath Bilbao;Barcelona;3;1;H;0;1;A;15;13;6;4;16;9;5;1;0;1;0;0;2.3;3.25;3.0;2.35;3.3;2.7;2.4;3.0;2.6;2.2;3.25;2.75;2.2;3.3;2.75;2006
381;2006-08-26;Valencia;Betis;2;1;H;1;0;H;14;8;4;5;18;26;5;6;3;3;0;0;1.57;3.6;6.0;1.6;3.5;5.25;1.6;3.4;5.2;1.61;3.3;5.0;1.55;3.25;5.5;2007
382;2006-08-27;Ath Bilbao;Sociedad;1;1;D;1;0;H;7;10;2;4;19;23;4;2;2;4;0;0;2.0;3.2;3.75;1.95;3.2;3.6;2.0;3.0;3.6;1.9;3.1;3.6;1.9;3.2;3.4;2007
383;2006-08-27;Espanol;Gimnastic;0;1;A;0;0;D;20;18;6;7;25;27;6;7;2;3;0;0;1.72;3.4;5.0;1.7;3.4;4.55;1.75;3.3;4.2;1.8;3.1;4.0;1.65;3.25;4.5;2007
384;2006-08-27;La Coruna;Zaragoza;3;2;H;2;1;H;14;13;6;6;22;19;1;6;4;4;0;1;2.0;3.2;3.75;1.95;3.25;3.55;2.0;3.2;3.0;2.05;3.1;3.2;1.9;3.2;3.5;2007
385;2006-08-27;Osasuna;Getafe;0;2;A;0;0;D;15;7;7;2;26;22;6;1;5;4;0;0;1.83;3.3;4.33;1.85;3.35;3.8;1.85;3.2;3.8;1.83;3.2;3.75;1.75;3.2;4.35;2007
386;2006-08-27;Real Madrid;Villarreal;0;0;D;0;0;D;14;13;3;4;22;18;4;5;2;3;0;0;1.53;3.8;6.0;1.5;3.85;5.75;1.55;3.5;5.5;1.5;3.4;6.0;1.45;3.6;6.5;2007
387;2006-08-27;Recreativo;Mallorca;1;1;D;0;0;D;7;17;2;6;19;15;3;2;3;2;0;0;2.3;3.25;3.0;2.2;3.2;3.0;2.2;3.0;3.1;2.25;3.1;2.8;2.25;3.1;2.8;2007
388;2006-08-27;Santander;Ath Madrid;0;1;A;0;1;A;16;11;8;4;25;25;11;2;3;4;0;1;3.1;3.2;2.25;3.0;3.2;2.2;2.9;3.0;2.3;2.8;3.1;2.25;2.75;3.1;2.25;2007
389;2006-08-28;Celta;Barcelona;2;3;A;1;0;H;12;12;3;6;21;16;4;7;0;2;1;0;5.5;3.4;1.67;5.0;3.6;1.6;4.2;3.3;1.75;4.5;3.2;1.7;5.0;3.25;1.6;2007
390;2006-08-29;Sevilla;Levante;4;0;H;2;0;H;18;6;10;3;1;3;6;1;1;3;0;0;1.44;4.0;7.5;1.45;3.75;7.0;1.55;3.5;5.5;1.44;3.6;6.5;1.5;3.6;5.5;2007
391;2006-09-09;Ath Madrid;Valencia;0;1;A;0;1;A;22;8;2;5;24;23;7;1;1;3;1;1;2.4;3.2;2.87;2.3;3.2;2.8;2.4;2.8;3.0;2.37;3.0;2.7;2.35;3.0;2.7;2007
392;2006-09-09;Barcelona;Osasuna;3;0;H;3;0;H;16;9;6;2;8;15;5;2;0;1;0;0;1.28;5.0;10.0;1.3;4.65;8.5;1.33;4.2;8.0;1.28;4.5;8.0;1.25;5.0;8.5;2007
393;2006-09-10;Betis;Ath Bilbao;3;0;H;2;0;H;12;12;8;4;15;17;3;5;1;3;0;0;2.0;3.3;3.6;1.95;3.3;3.5;2.0;3.1;3.4;2.1;3.0;3.2;2.0;3.2;3.25;2007
394;2006-09-10;Getafe;Santander;1;0;H;0;0;D;14;10;3;2;18;15;7;3;0;4;0;0;1.83;3.3;4.33;1.75;3.4;4.3;1.8;3.1;4.2;1.83;3.0;4.0;1.85;3.2;3.75;2007
395;2006-09-10;Gimnastic;Celta;1;2;A;0;0;D;7;8;2;2;19;20;6;3;0;4;0;0;2.6;3.2;2.62;2.7;3.2;2.4;2.6;3.0;2.6;2.5;3.1;2.5;2.5;3.1;2.5;2007
396;2006-09-10;Levante;Real Madrid;1;4;A;1;2;A;10;15;2;6;21;13;1;0;3;1;2;0;7.0;3.75;1.5;7.5;4.35;1.35;6.3;3.5;1.5;6.0;3.4;1.5;6.5;3.6;1.45;2007
397;2006-09-10;Mallorca;La Coruna;0;0;D;0;0;D;14;10;2;2;19;24;2;6;0;2;0;0;2.5;3.1;2.8;2.5;3.15;2.6;2.5;2.9;2.8;2.5;3.1;2.5;2.4;3.1;2.6;2007
398;2006-09-10;Sociedad;Sevilla;1;3;A;0;1;A;2;3;2;3;3;4;0;0;3;4;0;0;3.1;3.1;2.3;2.95;3.25;2.2;2.9;2.9;2.4;2.8;3.1;2.25;2.8;3.1;2.25;2007
399;2006-09-10;Villarreal;Recreativo;0;1;A;0;0;D;13;8;7;3;17;14;12;2;1;1;0;0;1.5;3.75;7.0;1.45;3.75;6.75;1.55;3.5;5.5;1.44;3.6;6.5;1.45;3.6;6.5;2007
400;2006-09-10;Zaragoza;Espanol;3;0;H;1;0;H;5;9;4;1;16;20;4;9;3;2;1;1;1.72;3.3;5.0;1.75;3.3;4.35;1.8;3.1;4.2;1.8;3.1;4.0;1.7;3.25;4.5;2007
401;2006-09-16;La Coruna;Villarreal;2;0;H;1;0;H;19;16;7;5;23;24;7;7;1;4;0;0;2.3;3.25;3.0;2.15;3.2;3.1;2.2;3.1;3.0;2.05;3.1;3.2;2.2;3.0;3.0;2007
402;2006-09-17;Ath Bilbao;Ath Madrid;1;4;A;0;2;A;6;11;0;4;12;11;3;3;0;1;0;0;2.7;3.25;2.5;2.6;3.25;2.45;2.55;3.1;2.55;2.5;3.1;2.5;2.4;3.2;2.5;2007
403;2006-09-17;Espanol;Celta;2;1;H;0;0;D;9;15;3;5;21;14;1;8;3;1;0;0;2.4;3.2;2.87;2.3;3.15;2.85;2.3;3.1;2.8;2.5;3.1;2.5;2.3;3.1;2.7;2007
404;2006-09-17;Osasuna;Gimnastic;2;0;H;1;0;H;10;8;2;1;13;26;5;6;1;1;0;0;1.72;3.6;4.5;1.6;3.5;5.15;1.7;3.3;4.5;1.7;3.2;4.5;1.65;3.25;4.5;2007
405;2006-09-17;Real Madrid;Sociedad;2;0;H;0;0;D;16;5;6;2;18;22;10;5;1;3;0;1;1.28;5.0;10.0;1.25;4.7;11.0;1.25;4.6;10.5;1.22;5.0;9.5;1.25;4.5;9.5;2007
406;2006-09-17;Recreativo;Levante;0;1;A;0;0;D;18;8;4;2;16;26;6;5;0;4;0;0;2.0;3.2;3.75;2.0;3.2;3.45;2.0;3.0;3.6;1.83;3.2;3.75;2.0;3.2;3.2;2007
407;2006-09-17;Santander;Barcelona;0;3;A;0;1;A;8;20;3;7;31;14;2;4;5;3;1;0;7.5;4.33;1.4;7.5;4.35;1.35;7.0;3.6;1.45;7.0;3.75;1.4;7.5;3.7;1.4;2007
408;2006-09-17;Sevilla;Betis;3;2;H;1;1;D;6;6;4;4;2;2;4;1;1;2;0;0;1.66;3.6;5.0;1.65;3.4;5.0;1.75;3.2;4.3;1.72;3.1;4.5;1.6;3.3;5.0;2007
409;2006-09-17;Valencia;Getafe;2;0;H;1;0;H;14;13;7;6;17;17;3;4;3;4;0;0;1.44;4.0;7.5;1.5;3.65;6.15;1.55;3.5;5.5;1.44;3.5;7.0;1.45;3.6;6.5;2007
410;2006-09-17;Zaragoza;Mallorca;2;0;H;0;0;D;20;14;11;5;22;20;4;4;4;1;0;1;1.66;3.6;5.0;1.6;3.5;5.25;1.7;3.2;4.7;1.72;3.1;4.5;1.65;3.2;5.0;2007
411;2006-09-23;Betis;Real Madrid;0;1;A;0;1;A;6;15;1;3;17;24;3;4;2;7;1;0;3.75;3.2;2.0;3.65;3.3;1.9;4.0;3.1;1.85;3.75;3.2;1.83;3.6;3.3;1.85;2007
412;2006-09-24;Ath Madrid;Sevilla;2;1;H;0;1;A;11;5;8;3;8;6;1;2;7;3;0;2;2.3;3.25;3.0;2.3;3.2;2.8;2.4;3.0;2.8;2.37;3.1;2.62;2.4;3.1;2.6;2007
413;2006-09-24;Barcelona;Valencia;1;1;D;0;1;A;21;6;6;2;12;12;6;3;1;3;0;0;1.53;4.0;5.5;1.55;3.5;5.75;1.55;3.5;5.5;1.57;3.3;5.5;1.5;3.6;5.5;2007
414;2006-09-24;Celta;Osasuna;0;2;A;0;1;A;9;9;4;3;15;17;3;4;3;4;1;0;1.9;3.25;4.0;1.95;3.25;3.55;1.9;3.1;3.8;1.9;3.1;3.6;1.85;3.2;3.75;2007
415;2006-09-24;Getafe;Ath Bilbao;0;0;D;0;0;D;14;11;2;2;20;14;7;6;0;4;1;2;1.9;3.25;4.0;1.85;3.3;3.85;1.85;3.1;4.0;1.83;3.2;3.75;1.85;3.2;3.75;2007
416;2006-09-24;Gimnastic;Santander;2;2;D;1;0;H;11;14;5;7;20;15;5;5;2;4;0;0;2.25;3.2;3.1;2.3;3.1;2.9;2.2;3.0;3.1;2.1;3.1;3.1;2.2;3.1;2.9;2007
417;2006-09-24;Levante;La Coruna;2;0;H;1;0;H;9;13;5;2;21;25;1;4;1;3;1;1;2.9;3.2;2.37;3.25;3.15;2.1;3.1;3.0;2.2;2.8;3.1;2.25;3.0;3.2;2.1;2007
418;2006-09-24;Mallorca;Espanol;1;0;H;0;0;D;17;9;7;2;21;24;5;3;1;4;0;1;2.1;3.2;3.5;2.1;3.15;3.25;2.1;3.0;3.3;2.1;3.1;3.1;2.0;3.2;3.2;2007
419;2006-09-24;Sociedad;Recreativo;2;3;A;0;1;A;11;10;3;6;20;15;5;5;1;1;0;0;1.9;3.25;4.0;1.85;3.35;3.8;1.9;3.1;3.8;2.0;3.1;3.3;1.9;3.2;3.5;2007
420;2006-09-24;Villarreal;Zaragoza;3;2;H;0;1;A;20;17;8;4;20;23;10;2;2;4;0;1;2.0;3.2;3.75;1.95;3.25;3.55;2.0;3.0;3.6;1.95;3.1;3.5;1.9;3.2;3.5;2007
421;2006-09-30;Ath Bilbao;Barcelona;1;3;A;1;1;D;5;16;2;4;6;10;5;3;0;1;1;0;6.0;4.0;1.5;6.5;3.85;1.45;6.0;3.6;1.5;6.0;3.75;1.44;6.5;3.6;1.45;2007
422;2006-10-01;Espanol;Osasuna;0;0;D;0;0;D;10;9;3;1;19;24;5;7;2;2;0;0;2.37;3.25;2.87;2.25;3.2;2.9;2.4;3.0;2.8;2.37;3.1;2.62;2.25;3.2;2.75;2007
423;2006-10-01;La Coruna;Sociedad;2;0;H;0;0;D;11;9;5;2;18;29;4;1;2;2;0;0;1.57;3.6;6.0;1.6;3.6;5.0;1.65;3.4;4.7;1.57;3.3;5.5;1.55;3.5;5.0;2007
424;2006-10-01;Mallorca;Villarreal;1;2;A;0;2;A;14;6;5;3;16;15;13;3;1;4;0;0;2.5;3.2;2.5;2.6;3.15;2.5;2.6;3.0;2.6;2.4;3.1;2.6;2.35;3.1;2.65;2007
425;2006-10-01;Real Madrid;Ath Madrid;1;1;D;1;1;D;10;18;2;6;23;29;3;4;2;5;1;0;1.66;3.6;5.0;1.7;3.4;4.5;1.65;3.4;4.7;1.57;3.3;5.5;1.65;3.25;4.6;2007
426;2006-10-01;Recreativo;Betis;2;0;H;0;0;D;10;6;7;1;15;15;6;8;0;0;0;0;2.5;3.2;2.75;2.65;3.15;2.45;2.4;3.0;2.8;2.37;3.1;2.62;2.4;3.2;2.6;2007
427;2006-10-01;Santander;Celta;1;1;D;1;0;H;8;16;4;6;33;20;2;4;7;2;1;0;2.5;3.2;2.75;2.5;3.15;2.6;2.55;3.1;2.55;2.5;3.1;2.5;2.5;3.2;2.5;2007
428;2006-10-01;Sevilla;Getafe;1;0;H;1;0;H;15;3;7;1;16;19;5;5;1;2;0;0;1.57;3.6;6.0;1.55;3.6;5.5;1.55;3.5;5.5;1.5;3.4;6.0;1.53;3.6;5.5;2007
429;2006-10-01;Valencia;Gimnastic;4;0;H;1;0;H;16;10;7;1;15;16;2;9;2;3;0;0;1.25;5.0;12.0;1.25;5.25;9.0;1.3;4.4;8.5;1.3;4.33;8.0;1.28;4.5;8.5;2007
430;2006-10-01;Zaragoza;Levante;2;2;D;0;2;A;22;14;6;5;12;21;11;3;0;2;0;0;1.61;3.6;5.5;1.6;3.45;5.35;1.65;3.4;4.7;1.66;3.3;4.5;1.55;3.5;5.0;2007
431;2006-10-14;Ath Madrid;Recreativo;2;1;H;0;0;D;16;14;4;4;15;17;5;3;0;2;1;1;1.44;4.0;7.5;1.4;4.15;6.75;1.45;3.6;7.0;1.44;3.5;7.0;1.4;3.75;7.0;2007
432;2006-10-14;Getafe;Real Madrid;1;0;H;0;0;D;16;5;6;0;22;20;3;2;2;3;0;1;4.5;3.3;1.8;4.75;3.5;1.65;4.5;3.3;1.7;5.0;3.1;1.66;4.35;3.4;1.65;2007
433;2006-10-15;Barcelona;Sevilla;3;1;H;2;1;H;7;3;5;2;1;3;2;2;1;6;0;0;1.57;3.6;6.0;1.55;3.6;5.6;1.55;3.6;5.3;1.57;3.3;5.5;1.55;3.5;5.0;2007
434;2006-10-15;Betis;La Coruna;1;1;D;0;0;D;12;13;0;5;17;12;4;3;3;0;1;1;2.4;3.2;2.87;2.35;3.2;2.75;2.3;3.1;2.8;2.37;3.1;2.62;2.3;3.2;2.65;2007
435;2006-10-15;Celta;Valencia;3;2;H;1;1;D;16;12;5;6;18;15;5;5;5;3;0;1;3.75;3.2;2.0;3.85;3.3;1.85;4.0;3.0;1.9;3.5;3.1;1.95;3.25;3.25;2.0;2007
436;2006-10-15;Gimnastic;Ath Bilbao;2;3;A;0;2;A;12;14;5;3;19;14;5;6;1;2;1;0;2.37;3.2;2.9;2.45;3.15;2.65;2.4;3.1;2.7;2.3;3.1;2.75;2.3;3.2;2.65;2007
437;2006-10-15;Levante;Mallorca;0;1;A;0;1;A;9;5;1;1;28;13;5;2;4;4;1;0;2.25;3.2;3.1;2.1;3.15;3.25;2.3;3.0;2.9;2.1;3.1;3.1;2.2;3.2;2.8;2007
438;2006-10-15;Osasuna;Santander;0;1;A;0;0;D;17;8;4;3;19;13;6;6;5;5;0;0;1.8;3.3;4.5;1.7;3.45;4.5;1.85;3.0;4.2;1.72;3.1;4.5;1.65;3.4;4.35;2007
439;2006-10-15;Sociedad;Zaragoza;1;3;A;1;1;D;6;17;3;9;21;11;7;7;2;2;1;0;2.6;3.2;2.62;2.5;3.15;2.6;2.55;3.1;2.55;2.5;3.1;2.5;2.4;3.2;2.5;2007
440;2006-10-15;Villarreal;Espanol;0;0;D;0;0;D;8;9;4;2;17;18;5;4;2;1;0;0;1.57;3.6;6.0;1.6;3.5;5.25;1.6;3.5;5.0;1.6;3.4;4.8;1.6;3.25;5.0;2007
441;2006-10-21;La Coruna;Ath Madrid;1;0;H;0;0;D;9;16;2;5;20;11;5;4;5;5;0;0;2.37;3.2;2.9;2.35;3.2;2.75;2.4;2.9;2.9;2.25;3.1;2.8;2.3;3.1;2.8;2007
442;2006-10-21;Villarreal;Levante;1;1;D;0;0;D;10;15;2;3;19;21;2;5;3;4;0;0;1.61;3.6;5.5;1.6;3.5;5.25;1.6;3.4;5.2;1.61;3.3;5.0;1.6;3.3;5.0;2007
443;2006-10-21;Zaragoza;Betis;2;1;H;2;0;H;17;9;5;2;16;15;6;1;2;2;0;1;1.83;3.3;4.33;1.8;3.35;4.0;1.75;3.2;4.3;1.72;3.2;4.33;1.75;3.25;4.35;2007
444;2006-10-22;Ath Bilbao;Celta;0;1;A;0;1;A;19;9;6;4;21;20;5;2;4;2;0;0;2.37;3.2;2.9;2.3;3.15;2.85;2.4;3.0;2.8;2.25;3.1;2.8;2.35;3.0;2.8;2007
445;2006-10-22;Espanol;Santander;2;2;D;1;1;D;8;11;4;2;21;23;0;3;1;3;0;1;2.0;3.2;3.75;1.95;3.25;3.55;2.0;3.0;3.6;2.1;3.1;3.1;1.9;3.2;3.75;2007
446;2006-10-22;Mallorca;Sociedad;0;0;D;0;0;D;13;1;3;0;21;24;9;6;2;3;0;1;1.9;3.25;4.0;1.95;3.25;3.55;1.9;3.1;3.8;1.83;3.2;3.75;1.9;3.2;3.75;2007
447;2006-10-22;Real Madrid;Barcelona;2;0;H;1;0;H;18;14;6;2;26;12;2;5;4;2;0;0;2.5;3.2;2.75;2.5;3.25;2.55;2.55;3.1;2.55;2.5;2.9;2.62;2.4;3.1;2.65;2007
448;2006-10-22;Recreativo;Getafe;1;2;A;0;1;A;19;11;8;7;17;17;8;2;2;4;0;0;2.37;3.1;3.0;2.3;3.15;2.85;2.3;2.9;3.0;2.2;3.1;2.87;2.25;3.1;2.9;2007
449;2006-10-22;Sevilla;Gimnastic;2;1;H;2;0;H;12;8;9;5;2;4;1;2;3;4;0;0;1.33;4.5;9.5;1.35;4.25;8.0;1.35;4.0;8.0;1.36;3.75;8.0;1.35;4.0;8.0;2007
450;2006-10-22;Valencia;Osasuna;1;0;H;1;0;H;9;10;2;5;12;11;6;5;0;3;1;0;1.5;4.0;6.0;1.45;3.85;6.5;1.5;3.5;6.3;1.44;3.6;6.5;1.5;3.75;6.0;2007
451;2006-10-28;Barcelona;Recreativo;3;0;H;1;0;H;12;6;8;4;22;14;0;3;2;2;0;0;1.16;6.5;15.0;1.15;6.65;12.0;1.17;5.4;13.0;1.2;5.0;11.0;1.17;5.5;12.0;2007
452;2006-10-28;Gimnastic;Real Madrid;1;3;A;1;1;D;14;12;4;5;29;14;12;6;3;1;0;0;7.5;4.0;1.44;8.0;4.25;1.35;7.0;3.6;1.45;6.5;3.6;1.44;7.5;3.6;1.4;2007
453;2006-10-28;Santander;Valencia;1;0;H;0;0;D;7;5;4;1;19;23;5;5;5;0;0;1;4.33;3.3;1.83;4.5;3.45;1.7;3.8;3.1;1.9;3.75;3.2;1.83;4.0;3.2;1.8;2007
454;2006-10-29;Ath Madrid;Zaragoza;0;1;A;0;0;D;16;5;5;2;17;19;5;1;1;4;0;0;1.9;3.25;4.0;1.85;3.35;3.8;1.8;3.1;4.2;1.9;3.1;3.6;1.84;3.25;3.75;2007
455;2006-10-29;Betis;Mallorca;0;1;A;0;0;D;5;13;1;1;18;23;2;4;2;5;1;0;2.0;3.2;3.75;1.9;3.3;3.65;2.1;3.0;3.3;2.1;3.1;3.1;2.0;3.2;3.25;2007
456;2006-10-29;Celta;Sevilla;1;2;A;1;1;D;11;11;5;7;13;11;2;5;3;2;0;0;2.5;3.2;2.75;2.65;3.15;2.45;2.6;3.0;2.6;2.62;3.1;2.37;2.6;3.2;2.4;2007
457;2006-10-29;Getafe;La Coruna;2;0;H;1;0;H;11;10;5;4;13;15;8;1;0;2;0;0;2.37;3.2;2.9;2.3;3.2;2.8;2.3;3.0;2.9;2.3;3.1;2.75;2.35;3.1;2.65;2007
