Index,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA,Temporada
5823,2020-12-14,Celta,Cadiz,4,0,H,4,0,H,8,12,5,2,24,9,1,5,2,1,0,0,1.72,3.6,5.25,1.75,3.7,4.75,1.75,3.3,5.0,1.8,3.5,4.75,1.73,3.4,5.0,2021
5824,2020-12-15,Real Madrid,Ath Bilbao,3,1,H,1,0,H,18,10,5,4,8,9,6,6,1,3,0,1,1.53,4.33,5.75,1.53,4.1,6.5,1.6,3.85,5.75,1.52,4.2,6.5,1.53,4.2,6.0,2021
5825,2020-12-16,Barcelona,Sociedad,2,1,H,2,1,H,14,12,4,5,18,14,2,3,3,3,0,0,1.6,4.5,5.0,1.6,4.4,5.0,1.63,4.0,4.8,1.65,4.2,4.8,1.6,4.33,5.0,2021
5826,2020-12-18,Ath Bilbao,Huesca,2,0,H,0,0,D,10,6,3,1,9,16,5,5,0,3,0,1,1.9,3.3,4.33,1.95,3.25,4.4,1.95,3.25,4.3,1.95,3.25,4.33,1.9,3.4,4.33,2021
5827,2020-12-19,Ath Madrid,Elche,3,1,H,1,0,H,12,8,6,3,13,14,2,5,1,2,0,0,1.2,6.0,19.0,1.22,5.75,18.0,1.25,5.5,16.0,1.22,5.8,17.0,1.2,6.0,18.0,2021
5828,2020-12-19,Barcelona,Valencia,2,2,D,1,1,D,25,12,9,4,10,14,8,3,4,2,0,0,1.3,6.0,8.5,1.3,6.0,8.75,1.33,6.0,8.25,1.3,5.8,9.5,1.29,6.0,9.0,2021
5829,2020-12-19,Levante,Sociedad,2,1,H,1,1,D,13,15,5,5,19,14,3,4,2,1,0,0,3.4,3.4,2.15,3.7,3.4,02.05,3.45,3.3,2.15,3.5,3.3,2.15,3.5,3.5,02.05,2021
5830,2020-12-19,Osasuna,Villarreal,1,3,A,0,2,A,6,13,1,6,17,16,2,2,2,2,1,0,3.6,3.4,2.1,3.7,3.4,02.05,3.55,3.3,2.15,3.6,3.25,2.15,3.5,3.4,2.1,2021
5831,2020-12-19,Sevilla,Valladolid,1,1,D,1,0,H,14,12,3,5,14,10,7,7,3,4,0,0,1.53,3.75,7.5,1.53,3.9,7.25,1.55,3.7,7.0,1.53,3.9,7.0,1.53,3.9,7.0,2021
5832,2020-12-20,Celta,Alaves,2,0,H,1,0,H,11,8,3,2,18,12,3,5,2,2,0,0,1.7,4.0,4.75,1.7,4.0,4.75,1.7,3.6,4.9,1.73,3.8,4.8,1.7,3.75,4.75,2021
5833,2020-12-20,Granada,Betis,2,0,H,2,0,H,8,14,3,1,21,16,1,10,3,4,0,0,2.45,3.4,2.87,2.5,3.3,2.85,2.55,3.1,2.8,2.55,3.25,2.88,2.5,3.3,2.7,2021
5834,2020-12-20,Cadiz,Getafe,0,2,A,0,1,A,8,6,1,4,6,22,2,4,1,6,0,0,3.3,2.9,2.45,3.3,2.9,2.5,3.3,2.65,2.5,3.4,2.8,2.5,3.2,2.9,2.4,2021
5835,2020-12-20,Eibar,Real Madrid,1,3,A,1,2,A,10,11,3,5,11,7,4,4,1,0,0,0,6.5,4.2,1.5,6.5,4.0,1.55,6.0,3.9,1.55,6.5,4.0,1.55,6.0,4.2,1.5,2021
5836,2020-12-22,Elche,Osasuna,2,2,D,0,1,A,7,15,2,6,8,17,4,4,1,2,0,1,3.3,3.0,2.37,3.25,3.1,2.4,3.3,2.95,2.4,3.4,2.9,2.45,3.25,3.0,2.4,2021
5837,2020-12-22,Valencia,Sevilla,0,1,A,0,0,D,10,19,4,3,11,17,3,5,3,2,0,0,3.75,3.4,2.0,3.6,3.5,02.05,3.7,3.3,02.05,3.7,3.3,2.1,3.7,3.4,02.05,2021
5838,2020-12-22,Huesca,Levante,1,1,D,1,0,H,11,9,2,1,10,17,10,3,2,3,0,0,2.62,3.4,2.6,2.6,3.4,2.7,2.7,3.25,2.65,2.7,3.3,2.62,2.63,3.4,2.6,2021
5839,2020-12-22,Sociedad,Ath Madrid,0,2,A,0,0,D,6,8,1,3,20,17,5,5,3,3,0,0,3.3,3.2,2.25,3.25,3.2,2.35,3.1,3.1,2.4,3.3,3.1,2.35,3.2,3.13,2.38,2021
5840,2020-12-22,Valladolid,Barcelona,0,3,A,0,2,A,12,21,5,10,12,10,4,5,1,2,0,0,7.0,5.4,1.36,7.25,5.0,1.4,7.0,5.0,1.4,8.5,4.8,1.38,8.0,5.0,1.36,2021
5841,2020-12-22,Villarreal,Ath Bilbao,1,1,D,0,1,A,17,9,6,3,10,18,6,4,1,1,0,0,2.0,3.4,3.8,2.0,3.5,3.8,2.0,3.25,4.0,2.0,3.3,4.0,1.95,3.4,4.0,2021
5842,2020-12-23,Getafe,Celta,1,1,D,1,1,D,6,2,3,1,17,16,1,4,3,3,0,0,2.75,3.0,2.8,2.7,3.1,2.8,2.75,2.9,2.7,2.75,3.2,2.7,2.75,3.13,2.7,2021
5843,2020-12-23,Real Madrid,Granada,2,0,H,0,0,D,23,10,6,1,13,11,8,1,2,1,0,0,1.33,5.25,9.0,1.34,5.5,8.25,1.33,5.25,9.0,1.33,5.25,9.0,1.3,5.5,9.5,2021
5844,2020-12-23,Alaves,Eibar,2,1,H,2,1,H,13,8,3,4,10,14,2,7,4,2,0,0,2.75,2.87,2.9,2.8,2.85,2.9,2.75,2.75,2.9,2.75,3.0,2.8,2.75,2.9,2.9,2021
5845,2020-12-23,Betis,Cadiz,1,0,H,0,0,D,6,6,1,3,18,9,5,5,1,1,0,0,1.9,3.5,4.1,1.85,3.5,4.5,1.95,3.15,4.3,1.88,3.4,4.4,1.87,3.4,4.4,2021
5846,2020-12-29,Sevilla,Villarreal,2,0,H,1,0,H,10,6,3,2,13,14,4,7,1,4,0,0,2.25,3.3,3.25,2.2,3.3,3.4,2.2,3.15,3.5,2.3,3.2,3.3,2.2,3.3,3.4,2021
5847,2020-12-29,Barcelona,Eibar,1,1,D,0,0,D,16,9,5,3,6,15,5,7,0,2,0,0,1.28,5.75,9.5,1.3,5.75,9.25,1.33,5.5,8.3,1.29,5.5,11.0,1.25,6.0,11.5,2021
5848,2020-12-29,Cadiz,Valladolid,0,0,D,0,0,D,8,7,3,1,14,13,1,6,3,2,0,0,2.87,2.9,2.75,2.9,2.9,2.75,2.8,2.8,2.9,2.9,2.88,2.8,2.8,2.9,2.8,2021
5849,2020-12-29,Levante,Betis,4,3,H,3,1,H,10,19,5,7,9,14,3,6,3,2,1,0,2.4,3.4,2.9,2.4,3.3,3.0,2.45,3.3,2.9,2.45,3.3,3.0,2.45,3.5,2.8,2021
5850,2020-12-30,Granada,Valencia,2,1,H,1,1,D,24,16,5,6,16,15,6,6,4,4,1,2,2.2,3.3,3.4,2.2,3.25,3.25,2.25,3.1,3.25,2.25,3.3,3.3,2.2,3.4,3.3,2021
5851,2020-12-30,Ath Madrid,Getafe,1,0,H,1,0,H,10,10,3,2,7,12,5,2,2,3,0,0,1.44,4.2,8.5,1.44,4.0,8.0,1.45,4.0,8.75,1.44,4.0,9.0,1.45,4.0,8.5,2021
5852,2020-12-30,Celta,Huesca,2,1,H,1,0,H,15,17,6,6,19,8,0,5,2,0,0,0,1.75,3.75,4.6,1.72,3.6,4.75,1.77,3.45,4.6,1.75,3.7,4.75,1.75,3.75,4.6,2021
5853,2020-12-30,Elche,Real Madrid,1,1,D,0,1,A,6,14,3,6,8,18,2,3,1,4,0,0,10.0,6.5,1.25,10.0,5.75,1.26,10.0,5.5,1.27,11.0,5.5,1.29,11.5,6.0,1.25,2021
5854,2020-12-31,Ath Bilbao,Sociedad,0,1,A,0,1,A,4,13,0,3,23,18,2,4,5,4,0,0,3.0,3.2,2.5,2.9,3.1,2.5,2.95,2.9,2.55,3.0,3.1,2.55,2.88,3.1,2.5,2021
5855,2020-12-31,Osasuna,Alaves,1,1,D,0,0,D,8,15,3,1,12,9,5,4,3,4,1,0,2.35,3.25,3.1,2.3,3.2,3.1,2.4,3.0,3.1,2.35,3.2,3.2,2.3,3.2,3.13,2021
5856,2021-01-02,Villarreal,Levante,2,1,H,1,0,H,12,9,7,2,12,11,3,5,1,1,0,0,1.65,3.8,5.5,1.62,3.9,5.75,1.63,3.8,5.25,1.63,3.8,5.8,1.62,4.0,5.25,2021
5857,2021-01-02,Betis,Sevilla,1,1,D,0,0,D,16,6,3,2,15,18,2,1,5,2,0,0,3.9,3.5,1.95,3.9,3.4,2.0,3.9,3.15,2.0,4.0,3.6,1.91,3.8,3.4,2.0,2021
5858,2021-01-02,Getafe,Valladolid,0,1,A,0,1,A,11,8,4,2,13,13,5,9,3,2,0,0,1.95,3.1,4.5,2.0,3.2,4.2,2.0,2.9,4.4,2.0,3.1,4.33,2.0,3.1,4.33,2021
5859,2021-01-02,Real Madrid,Celta,2,0,H,1,0,H,9,6,2,1,14,14,1,5,4,2,0,0,1.44,4.75,6.5,1.44,4.75,6.0,1.53,4.3,6.0,1.47,4.75,6.0,1.45,4.6,6.5,2021
5860,2021-01-03,Ath Bilbao,Elche,1,0,H,1,0,H,13,5,2,2,15,13,5,4,2,1,0,0,1.5,3.8,8.0,1.5,4.0,7.5,1.53,3.65,7.25,1.53,3.75,7.5,1.5,3.8,7.0,2021
5861,2021-01-03,Alaves,Ath Madrid,1,2,A,0,1,A,4,8,1,4,14,12,1,5,0,2,1,0,7.0,3.75,1.53,6.5,3.9,1.57,6.5,3.5,1.6,7.0,3.75,1.55,6.5,3.75,1.55,2021
5862,2021-01-03,Eibar,Granada,2,0,H,0,0,D,15,6,7,3,10,9,4,2,2,1,0,0,2.37,3.0,3.3,2.4,3.2,3.1,2.45,2.9,3.2,2.4,3.1,3.2,2.38,3.0,3.13,2021
5863,2021-01-03,Sociedad,Osasuna,1,1,D,0,1,A,8,6,2,2,15,8,7,2,1,1,0,0,1.53,4.0,6.5,1.55,4.1,6.25,1.6,3.75,6.0,1.55,4.0,6.5,1.55,3.9,5.75,2021
5864,2021-01-03,Huesca,Barcelona,0,1,A,0,1,A,4,20,4,7,12,11,2,6,1,0,0,0,6.5,4.75,1.44,6.5,4.6,1.48,7.0,4.6,1.45,6.5,4.5,1.47,6.0,4.75,1.44,2021
5865,2021-01-04,Valencia,Cadiz,1,1,D,0,0,D,11,9,4,2,11,17,9,7,2,2,0,0,2.0,3.4,3.75,02.05,3.5,3.6,2.0,3.1,3.95,2.0,3.4,3.8,2.0,3.25,3.8,2021
5866,2021-01-06,Ath Bilbao,Barcelona,2,3,A,1,2,A,8,13,3,9,10,6,3,4,2,1,0,0,4.2,3.6,1.83,4.33,3.9,1.72,4.3,3.7,1.83,4.33,3.75,1.8,4.33,3.75,1.8,2021
5867,2021-01-08,Celta,Villarreal,0,4,A,0,4,A,8,15,3,6,15,18,3,4,1,0,0,0,3.4,3.3,2.2,3.25,3.2,2.3,3.5,3.15,2.25,3.4,3.2,2.25,3.3,3.3,2.25,2021
5868,2021-01-09,Sevilla,Sociedad,3,2,H,2,2,D,12,10,7,4,8,18,2,9,0,3,0,0,2.2,3.1,3.6,2.25,3.0,3.7,2.25,03.05,3.55,2.25,3.1,3.6,2.2,3.2,3.5,2021
5869,2021-01-09,Granada,Barcelona,0,4,A,0,3,A,8,13,4,4,16,3,4,1,2,3,1,0,6.5,5.25,1.4,5.75,5.25,1.45,6.6,4.95,1.43,7.0,5.0,1.42,7.0,5.0,1.4,2021
5870,2021-01-09,Osasuna,Real Madrid,0,0,D,0,0,D,8,9,2,1,9,3,2,4,0,0,0,0,6.5,4.75,1.45,7.25,4.25,1.48,7.2,4.35,1.46,7.0,4.2,1.5,7.0,4.5,1.45,2021
5871,2021-01-10,Levante,Eibar,2,1,H,0,0,D,4,17,2,4,12,8,4,9,2,0,0,0,2.25,3.4,3.2,2.35,3.4,3.0,2.3,3.25,3.25,2.25,3.4,3.2,2.25,3.3,3.1,2021
5872,2021-01-10,Cadiz,Alaves,3,1,H,1,1,D,10,5,7,2,17,10,4,1,1,4,0,1,2.7,2.9,3.0,2.7,2.9,3.0,2.65,2.85,03.05,2.75,2.8,3.0,2.63,2.9,2.9,2021
5873,2021-01-10,Valladolid,Valencia,0,1,A,0,0,D,11,17,4,6,14,14,0,4,2,3,0,0,2.37,3.25,3.1,2.45,3.25,3.0,2.4,3.2,3.1,2.5,3.1,3.1,2.38,3.2,3.0,2021
5874,2021-01-11,Elche,Getafe,1,3,A,1,1,D,7,14,4,7,14,16,1,7,4,2,1,0,4.33,2.9,2.1,4.4,2.85,2.1,4.45,2.85,2.1,4.33,2.88,2.15,4.0,2.9,2.1,2021
5875,2021-01-11,Huesca,Betis,0,2,A,0,0,D,10,15,3,5,12,13,3,6,2,2,0,1,2.8,3.3,2.55,2.8,3.3,2.55,2.85,3.3,2.55,2.8,3.3,2.55,2.75,3.25,2.5,2021
5876,2021-01-12,Granada,Osasuna,2,0,H,2,0,H,9,15,2,3,16,17,4,4,1,4,0,0,2.3,3.1,3.4,2.3,3.1,3.4,2.25,03.05,3.5,2.3,3.0,3.5,2.3,3.1,3.4,2021
5877,2021-01-12,Ath Madrid,Sevilla,2,0,H,1,0,H,5,13,4,2,14,11,3,12,2,0,0,0,1.9,3.2,4.5,1.91,3.2,4.6,1.93,3.2,4.55,1.95,3.1,4.6,1.93,3.2,4.5,2021
5878,2021-01-19,Cadiz,Levante,2,2,D,2,2,D,8,8,2,5,13,11,5,2,3,1,0,0,2.9,3.1,2.55,2.9,3.1,2.6,2.95,03.05,2.6,3.0,3.0,2.6,3.0,3.1,2.5,2021
5879,2021-01-19,Valladolid,Elche,2,2,D,0,2,A,13,9,2,3,14,19,4,5,1,3,1,0,1.83,3.4,4.6,1.87,3.4,4.5,1.85,3.35,4.7,1.85,3.3,4.75,1.83,3.4,4.6,2021
5880,2021-01-19,Alaves,Sevilla,1,2,A,1,2,A,12,7,3,3,15,14,3,2,3,3,0,0,5.5,3.6,1.66,5.25,3.6,1.72,5.6,3.6,1.67,5.5,3.6,1.7,5.75,3.6,1.67,2021
5881,2021-01-20,Getafe,Huesca,1,0,H,0,0,D,12,15,5,3,15,14,3,8,2,4,0,0,1.9,3.25,4.5,1.91,3.25,4.5,1.95,3.1,4.7,1.95,3.2,4.5,1.91,3.13,4.75,2021
5882,2021-01-20,Betis,Celta,2,1,H,2,1,H,12,10,4,3,13,15,5,6,2,3,0,0,2.1,3.5,3.4,2.15,3.6,3.3,2.15,3.4,3.4,2.15,3.4,3.4,2.1,3.5,3.4,2021
5883,2021-01-20,Villarreal,Granada,2,2,D,1,1,D,9,3,3,2,11,11,3,0,2,4,0,1,1.5,4.0,7.0,1.55,3.9,6.75,1.55,4.15,6.2,1.52,3.9,7.5,1.5,4.2,6.5,2021
5884,2021-01-21,Valencia,Osasuna,1,1,D,0,1,A,10,14,3,5,8,17,9,4,1,3,0,0,02.05,3.5,3.5,2.1,3.4,3.6,02.05,3.4,3.7,02.05,3.4,3.7,02.05,3.3,3.6,2021
5885,2021-01-21,Eibar,Ath Madrid,1,2,A,1,1,D,12,9,2,4,24,9,3,3,2,2,0,0,6.5,3.4,1.66,6.75,3.3,1.67,5.8,3.4,1.7,6.0,3.4,1.7,5.75,3.4,1.67,2021
5886,2021-01-22,Levante,Valladolid,2,2,D,0,0,D,11,7,3,3,16,12,8,2,0,1,0,0,1.95,3.4,4.0,2.0,3.2,3.9,1.95,3.5,4.1,2.0,3.2,4.2,1.93,3.5,4.0,2021
5887,2021-01-23,Huesca,Villarreal,0,0,D,0,0,D,5,8,1,2,9,15,1,2,3,1,0,0,4.33,3.75,1.8,4.6,3.6,1.8,4.6,3.55,1.8,4.5,3.6,1.83,4.5,3.6,1.8,2021
5888,2021-01-23,Sevilla,Cadiz,3,0,H,2,0,H,15,9,7,3,12,6,7,6,1,3,0,0,1.45,4.2,8.0,1.45,4.1,8.25,1.5,4.0,7.25,1.47,4.2,8.0,1.45,4.0,8.0,2021
5889,2021-01-23,Sociedad,Betis,2,2,D,0,0,D,12,7,6,4,14,13,8,3,2,2,0,0,1.8,3.75,4.33,1.78,3.9,4.33,1.8,3.7,4.5,1.83,3.8,4.2,1.83,3.75,4.1,2021
5890,2021-01-23,Alaves,Real Madrid,1,4,A,0,3,A,14,10,4,7,16,7,4,4,5,3,0,0,5.5,4.33,1.55,6.0,4.2,1.55,5.5,4.2,1.6,5.8,4.2,1.57,5.5,4.2,1.57,2021
5891,2021-01-24,Osasuna,Granada,3,1,H,2,0,H,7,12,4,1,15,15,1,5,5,4,1,0,2.5,3.1,3.0,2.55,3.0,3.1,2.55,3.0,3.1,2.55,2.9,3.2,2.45,3.1,2.9,2021
5892,2021-01-24,Elche,Barcelona,0,2,A,0,1,A,4,15,2,8,15,9,0,7,0,2,0,0,8.0,5.25,1.36,7.75,5.25,1.36,8.0,5.25,1.37,8.0,5.25,1.36,7.5,5.0,1.36,2021
5893,2021-01-24,Celta,Eibar,1,1,D,1,0,H,7,9,4,2,10,16,0,6,4,3,0,0,02.05,3.4,3.75,2.1,3.4,3.6,02.05,3.35,3.75,02.05,3.4,3.7,2.0,3.3,3.8,2021
5894,2021-01-24,Ath Madrid,Valencia,3,1,H,1,1,D,14,8,5,4,11,14,7,7,2,0,0,0,1.4,4.75,8.0,1.4,4.6,8.25,1.45,4.4,7.5,1.4,4.75,8.0,1.4,4.33,8.0,2021
5895,2021-01-25,Ath Bilbao,Getafe,5,1,H,1,1,D,11,6,8,2,13,18,4,4,4,4,0,0,2.3,3.0,3.6,2.3,3.0,3.5,2.3,2.95,3.55,2.3,3.0,3.5,2.25,2.9,3.6,2021
5896,2021-01-29,Valladolid,Huesca,1,3,A,0,1,A,14,11,4,5,12,12,6,7,2,2,0,0,2.2,3.1,3.6,2.2,3.2,3.5,2.25,03.05,3.6,2.3,2.9,3.7,2.25,3.2,3.4,2021
5897,2021-01-30,Eibar,Sevilla,0,2,A,0,1,A,17,7,6,4,10,12,6,2,4,3,0,0,4.0,3.25,2.0,4.1,3.25,2.0,4.1,3.25,02.05,4.0,3.3,2.0,3.9,3.3,2.0,2021
5898,2021-01-30,Real Madrid,Levante,1,2,A,1,1,D,8,14,2,8,9,20,3,7,1,2,1,0,1.33,5.5,8.0,1.35,5.5,7.75,1.35,5.5,7.75,1.35,5.25,8.5,1.33,5.5,8.0,2021
5899,2021-01-30,Valencia,Elche,1,0,H,1,0,H,14,10,4,1,18,15,4,10,1,7,0,0,1.66,3.75,5.5,1.65,3.6,6.0,1.67,3.75,5.5,1.65,3.6,6.0,1.62,3.8,5.75,2021
5900,2021-01-30,Villarreal,Sociedad,1,1,D,1,0,H,4,12,2,3,10,17,1,7,1,3,0,0,2.4,3.2,3.1,2.4,3.0,3.3,2.4,3.15,3.2,2.4,3.1,3.2,2.38,3.2,3.13,2021
5901,2021-01-31,Getafe,Alaves,0,0,D,0,0,D,5,5,1,1,20,17,5,2,3,3,0,0,1.9,3.2,4.5,1.9,3.25,4.6,1.97,3.15,4.5,1.95,3.2,4.4,1.9,3.2,4.33,2021
5902,2021-01-31,Cadiz,Ath Madrid,2,4,A,1,2,A,11,9,6,4,7,7,2,2,1,5,0,0,9.0,4.0,1.44,8.25,3.9,1.48,8.0,3.95,1.47,9.0,3.8,1.47,8.0,3.9,1.45,2021
5903,2021-01-31,Granada,Celta,0,0,D,0,0,D,10,7,5,1,16,19,6,5,2,4,0,0,2.7,3.3,2.62,2.7,3.25,2.7,2.75,3.2,2.65,2.7,3.2,2.7,2.7,3.2,2.63,2021
5904,2021-01-31,Barcelona,Ath Bilbao,2,1,H,1,0,H,12,7,6,2,12,20,7,3,2,3,0,0,1.36,5.25,7.5,1.4,5.0,7.5,1.45,4.8,6.5,1.42,4.8,7.5,1.4,4.8,7.0,2021
5905,2021-02-01,Betis,Osasuna,1,0,H,0,0,D,8,15,4,5,12,6,3,4,1,1,0,0,1.8,3.6,4.33,1.9,3.5,4.25,1.9,3.5,4.3,1.88,3.4,4.4,1.85,3.5,4.1,2021
5906,2021-02-05,Alaves,Valladolid,1,0,H,0,0,D,20,3,5,1,11,17,11,1,4,4,0,0,2.6,3.0,3.0,2.6,3.0,3.0,2.6,2.95,3.1,2.55,3.0,3.1,2.55,3.0,3.0,2021
5907,2021-02-06,Levante,Granada,2,2,D,1,1,D,11,11,7,5,12,13,6,2,1,3,0,0,2.2,3.3,3.4,2.15,3.3,3.6,2.2,3.3,3.4,2.25,3.2,3.4,2.2,3.3,3.4,2021
5908,2021-02-06,Huesca,Real Madrid,1,2,A,0,0,D,13,18,2,7,18,9,3,10,2,1,0,0,7.0,4.5,1.44,7.0,4.5,1.45,6.5,4.4,1.5,7.0,4.33,1.47,7.0,4.5,1.45,2021
5909,2021-02-06,Elche,Villarreal,2,2,D,0,2,A,8,9,2,4,17,5,4,2,1,2,0,0,6.5,3.8,1.53,6.25,3.8,1.6,6.75,3.8,1.55,6.5,3.8,1.57,6.5,3.9,1.55,2021
5910,2021-02-06,Sevilla,Getafe,3,0,H,0,0,D,17,5,5,1,10,11,3,1,1,4,0,1,1.72,3.6,4.75,1.62,3.7,6.0,1.7,3.5,5.75,1.7,3.5,5.8,1.67,3.6,5.75,2021
5911,2021-02-07,Sociedad,Cadiz,4,1,H,2,0,H,17,2,6,1,7,7,5,1,0,2,0,1,1.45,4.2,8.0,1.5,4.0,7.5,1.5,4.1,7.0,1.5,4.0,7.5,1.5,4.2,7.0,2021
5912,2021-02-07,Ath Bilbao,Valencia,1,1,D,1,0,H,11,15,2,2,10,8,6,6,2,1,0,0,2.15,3.2,3.6,2.2,3.2,3.5,2.25,3.25,3.35,2.25,3.2,3.4,2.15,3.3,3.5,2021
5913,2021-02-07,Osasuna,Eibar,2,1,H,1,1,D,12,12,4,3,10,11,2,1,0,0,0,0,2.55,3.0,3.0,2.65,2.95,3.0,2.6,3.0,03.05,2.62,2.9,3.1,2.55,3.0,3.0,2021
5914,2021-02-07,Betis,Barcelona,2,3,A,1,0,H,8,12,5,4,21,7,3,5,1,3,0,0,5.75,4.6,1.5,5.5,4.33,1.57,5.5,4.6,1.53,6.0,4.4,1.52,5.5,4.75,1.5,2021
5915,2021-02-08,Ath Madrid,Celta,2,2,D,1,1,D,9,7,2,2,12,17,1,4,2,2,0,0,1.6,3.6,6.5,1.57,3.6,7.25,1.6,3.65,6.75,1.62,3.6,6.5,1.62,3.75,5.75,2021
5916,2021-02-09,Real Madrid,Getafe,2,0,H,0,0,D,14,1,4,0,8,16,8,1,1,1,0,0,1.53,4.0,6.5,1.53,4.0,7.0,1.55,3.9,6.75,1.55,4.0,6.5,1.53,4.1,6.5,2021
5917,2021-02-12,Celta,Elche,3,1,H,2,0,H,9,7,6,2,11,15,3,6,3,2,0,0,1.45,4.2,8.0,1.5,4.0,7.5,1.5,4.1,7.0,1.5,3.9,8.0,1.45,4.2,7.5,2021
5918,2021-02-13,Granada,Ath Madrid,1,2,A,0,0,D,6,10,1,4,14,20,7,3,0,5,0,0,5.0,3.3,1.8,5.25,3.2,1.83,5.25,3.3,1.8,5.25,3.25,1.8,4.8,3.4,1.8,2021
5919,2021-02-13,Sevilla,Huesca,1,0,H,0,0,D,14,9,4,5,14,15,6,6,3,4,0,0,1.5,3.9,7.5,1.53,3.8,7.75,1.55,3.9,6.75,1.53,3.9,7.0,1.5,4.0,7.0,2021
5920,2021-02-13,Eibar,Valladolid,1,1,D,1,1,D,14,5,2,1,15,12,7,3,2,3,0,0,1.95,3.3,4.2,2.0,3.25,4.1,2.0,3.25,4.2,2.0,3.2,4.0,2.0,3.3,4.0,2021
5921,2021-02-13,Barcelona,Alaves,5,1,H,2,0,H,17,6,9,2,10,14,5,4,0,2,0,0,1.28,6.0,9.0,1.3,5.75,9.75,1.3,5.75,9.0,1.3,5.5,10.0,1.29,5.75,9.5,2021
5922,2021-02-14,Getafe,Sociedad,0,1,A,0,1,A,4,3,0,2,23,19,2,5,3,3,1,0,3.75,3.25,2.1,3.7,3.3,2.1,3.8,3.15,2.1,3.8,3.1,2.15,3.8,3.13,2.1,2021
5923,2021-02-14,Real Madrid,Valencia,2,0,H,2,0,H,16,4,7,1,13,12,6,1,0,3,0,0,1.4,4.75,8.0,1.4,4.75,8.0,1.45,4.7,6.75,1.42,4.75,7.5,1.4,4.6,7.5,2021
5924,2021-02-14,Levante,Osasuna,0,1,A,0,0,D,13,7,4,2,13,10,2,1,1,2,0,0,2.25,3.2,3.4,2.3,3.1,3.4,2.35,3.15,3.3,2.35,3.1,3.3,2.25,3.3,3.2,2021
5925,2021-02-14,Villarreal,Betis,1,2,A,0,1,A,9,15,5,4,19,13,7,3,3,2,0,0,1.9,3.4,4.2,1.87,3.4,4.5,1.95,3.5,3.95,1.95,3.3,4.2,1.93,3.5,4.0,2021
5926,2021-02-15,Cadiz,Ath Bilbao,0,4,A,0,3,A,11,13,2,8,15,13,5,8,3,2,0,0,4.0,3.1,02.05,3.9,3.0,2.15,3.85,3.15,2.1,3.75,3.1,2.15,3.9,3.1,2.1,2021
5927,2021-02-17,Levante,Ath Madrid,1,1,D,1,1,D,7,14,4,6,10,10,1,8,1,3,0,0,4.75,3.4,1.8,5.0,3.25,1.83,4.5,3.45,1.83,4.8,3.4,1.83,4.33,3.5,1.85,2021
5928,2021-02-19,Betis,Getafe,1,0,H,0,0,D,12,6,5,1,17,18,5,2,5,4,1,0,02.05,3.1,4.1,02.05,3.0,4.33,02.05,3.1,4.2,2.0,3.1,4.33,2.0,3.25,4.0,2021
5929,2021-02-20,Elche,Eibar,1,0,H,1,0,H,6,13,2,3,16,9,1,4,2,1,0,0,3.6,3.25,2.15,3.8,3.2,2.1,3.7,3.15,2.15,3.7,3.2,2.15,3.6,3.2,2.15,2021
5930,2021-02-20,Ath Madrid,Levante,0,2,A,0,1,A,28,6,11,1,10,15,12,2,2,3,0,0,1.53,4.0,7.0,1.53,4.0,7.0,1.55,3.95,6.25,1.53,3.9,7.0,1.53,4.0,6.5,2021
5931,2021-02-20,Valencia,Celta,2,0,H,0,0,D,10,5,3,2,9,19,6,1,2,3,0,1,2.45,3.2,3.0,2.45,3.2,3.0,2.5,3.2,3.0,2.45,3.2,3.0,2.45,3.25,2.9,2021
5932,2021-02-20,Valladolid,Real Madrid,0,1,A,0,0,D,9,10,5,2,13,11,4,5,4,2,0,0,5.5,4.2,1.57,5.25,4.1,1.62,5.75,4.0,1.6,6.0,4.0,1.57,6.0,4.0,1.55,2021
5933,2021-02-21,Barcelona,Cadiz,1,1,D,1,0,H,20,3,4,1,13,12,8,0,0,2,0,0,1.16,8.0,13.0,1.17,8.0,13.5,1.17,7.5,15.0,1.17,7.5,17.0,1.14,8.0,17.0,2021
5934,2021-02-21,Sociedad,Alaves,4,0,H,1,0,H,8,7,4,2,17,16,4,3,3,2,0,0,1.66,3.75,5.5,1.67,3.7,5.5,1.65,3.65,5.75,1.67,3.5,6.0,1.62,3.75,5.75,2021
5935,2021-02-21,Huesca,Granada,3,2,H,3,1,H,15,8,6,5,13,14,5,2,3,3,0,1,2.15,3.3,3.5,2.15,3.25,3.6,2.2,3.15,3.6,2.2,3.1,3.7,2.2,3.2,3.4,2021
5936,2021-02-21,Ath Bilbao,Villarreal,1,1,D,1,1,D,18,3,8,2,12,12,6,0,2,2,0,0,2.45,3.2,3.0,2.55,3.2,2.9,2.55,03.05,03.05,2.55,3.1,3.0,2.5,3.1,3.0,2021
5937,2021-02-22,Osasuna,Sevilla,0,2,A,0,1,A,6,10,0,5,14,15,3,5,2,2,0,0,4.0,3.3,2.0,4.5,3.3,1.9,4.3,3.25,1.95,4.4,3.25,1.95,4.1,3.3,1.95,2021
